responseid,workerid,surveyid,questionid,questiontext,questionpos,optionid,optiontext,optionpos,CORRELATION
sr4,A3S7JKTYDFADOJ,survey1,q_65_2,Please say both words aloud. Which one would you say?,46,comp_65_3,definitely magic-licious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_353_2,Please say both words aloud. Which one would you say?,87,comp_353_3,definitely hurricane-thon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_77_2,Please say both words aloud. Which one would you say?,31,comp_77_3,definitely omelet-licious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_153_2,Please say both words aloud. Which one would you say?,11,comp_154_3,probably silverware-licious,1,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_157_2,Please say both words aloud. Which one would you say?,62,comp_157_3,definitely universe-licious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_137_2,Please say both words aloud. Which one would you say?,52,comp_137_3,definitely commandment-licious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_333_2,Please say both words aloud. Which one would you say?,7,comp_335_3,probably eleven-athon,1,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_117_2,Please say both words aloud. Which one would you say?,25,comp_120_3,definitely meditation-alicious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_373_2,Please say both words aloud. Which one would you say?,71,comp_376_3,definitely banana-athon,0,schwa
sr4,A3S7JKTYDFADOJ,survey1,q_245_2,Please say both words aloud. Which one would you say?,83,comp_248_3,definitely marine-athon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_181_2,Please say both words aloud. Which one would you say?,60,comp_181_3,definitely banana-licious,0,schwa
sr4,A3S7JKTYDFADOJ,survey1,q_265_2,Please say both words aloud. Which one would you say?,8,comp_268_3,definitely patrick-athon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_205_2,Please say both words aloud. Which one would you say?,37,comp_208_3,definitely stampede-athon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_57_2,Please say both words aloud. Which one would you say?,14,comp_59_3,probably decade-alicious,2,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_189_2,Please say both words aloud. Which one would you say?,50,comp_192_3,definitely placebo-alicious,0,vowel
sr4,A3S7JKTYDFADOJ,survey1,q_37_2,Please say both words aloud. Which one would you say?,72,comp_37_3,definitely grenade-licious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_17_2,Please say both words aloud. Which one would you say?,44,comp_17_3,definitely berlin-licious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_101_2,Please say both words aloud. Which one would you say?,15,comp_102_3,probably drama-licious,2,schwa
sr4,A3S7JKTYDFADOJ,survey1,q_325_2,Please say both words aloud. Which one would you say?,41,comp_328_3,definitely detective-athon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_121_2,Please say both words aloud. Which one would you say?,39,comp_121_3,definitely penicillin-licious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_41_2,Please say both words aloud. Which one would you say?,93,comp_44_3,definitely balloon-alicious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_109_2,Please say both words aloud. Which one would you say?,78,comp_112_3,definitely affidavit-alicious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_229_2,Please say both words aloud. Which one would you say?,84,comp_229_3,definitely grenade-thon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_297_2,Please say both words aloud. Which one would you say?,55,comp_300_3,definitely anesthetic-athon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_225_2,Please say both words aloud. Which one would you say?,65,comp_225_3,definitely estate-thon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_21_2,Please say both words aloud. Which one would you say?,20,comp_23_3,probably typhoon-alicious,2,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_61_2,Please say both words aloud. Which one would you say?,82,comp_61_3,definitely secret-licious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_293_2,Please say both words aloud. Which one would you say?,33,comp_293_3,definitely drama-thon,0,schwa
sr4,A3S7JKTYDFADOJ,survey1,q_2_2,What is your age?,0,comp_3_3,26-35,3,
sr4,A3S7JKTYDFADOJ,survey1,q_133_2,Please say both words aloud. Which one would you say?,6,comp_133_3,definitely detective-licious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_53_2,Please say both words aloud. Which one would you say?,38,comp_53_3,definitely marine-licious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_201_2,Please say both words aloud. Which one would you say?,5,comp_201_3,definitely corvette-thon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_197_2,Please say both words aloud. Which one would you say?,56,comp_200_3,definitely miami-alicious,0,vowel
sr4,A3S7JKTYDFADOJ,survey1,q_13_2,Please say both words aloud. Which one would you say?,88,comp_16_3,definitely stampede-alicious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_49_2,Please say both words aloud. Which one would you say?,75,comp_52_3,definitely cologne-alicious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_221_2,Please say both words aloud. Which one would you say?,43,comp_224_3,definitely cayenne-athon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_241_2,Please say both words aloud. Which one would you say?,69,comp_244_3,definitely cologne-athon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_45_2,Please say both words aloud. Which one would you say?,21,comp_47_3,probably japan-alicious,2,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_365_2,Please say both words aloud. Which one would you say?,4,comp_368_3,definitely antidote-athon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_-1_-1,good,-1,comp_-1_-1,good,-1,
sr4,A3S7JKTYDFADOJ,survey1,q_337_2,Please say both words aloud. Which one would you say?,35,comp_340_3,definitely opinion-athon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_361_2,Please say both words aloud. Which one would you say?,3,comp_364_3,definitely nicotine-athon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_377_2,Please say both words aloud. Which one would you say?,95,comp_380_3,definitely korea-athon,0,schwa
sr4,A3S7JKTYDFADOJ,survey1,q_317_2,Please say both words aloud. Which one would you say?,74,comp_320_3,definitely coliseum-athon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_237_2,Please say both words aloud. Which one would you say?,58,comp_237_3,definitely japan-thon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_261_2,Please say both words aloud. Which one would you say?,67,comp_261_3,definitely office-thon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_269_2,Please say both words aloud. Which one would you say?,77,comp_269_3,definitely omelet-thon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_309_2,Please say both words aloud. Which one would you say?,9,comp_309_3,definitely meditation-thon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_177_2,Please say both words aloud. Which one would you say?,70,comp_177_3,definitely antenna-licious,0,schwa
sr4,A3S7JKTYDFADOJ,survey1,q_301_2,Please say both words aloud. Which one would you say?,54,comp_301_3,definitely affidavit-thon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_321_2,Please say both words aloud. Which one would you say?,36,comp_324_3,definitely ceramic-athon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_357_2,Please say both words aloud. Which one would you say?,66,comp_357_3,definitely valentine-thon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_125_2,Please say both words aloud. Which one would you say?,63,comp_125_3,definitely coliseum-licious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_289_2,Please say both words aloud. Which one would you say?,17,comp_290_3,probably cuba-thon,2,schwa
sr4,A3S7JKTYDFADOJ,survey1,q_285_2,Please say both words aloud. Which one would you say?,68,comp_288_3,definitely china-athon,0,schwa
sr4,A3S7JKTYDFADOJ,survey1,q_81_2,Please say both words aloud. Which one would you say?,64,comp_81_3,definitely chili-licious,0,vowel
sr4,A3S7JKTYDFADOJ,survey1,q_281_2,Please say both words aloud. Which one would you say?,13,comp_282_3,probably hero-thon,2,vowel
sr4,A3S7JKTYDFADOJ,survey1,q_85_2,Please say both words aloud. Which one would you say?,81,comp_85_3,definitely mayo-licious,0,vowel
sr4,A3S7JKTYDFADOJ,survey1,q_349_2,Please say both words aloud. Which one would you say?,45,comp_349_3,definitely universe-thon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_141_2,Please say both words aloud. Which one would you say?,90,comp_141_3,definitely eleven-licious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_149_2,Please say both words aloud. Which one would you say?,47,comp_149_3,definitely asylum-licious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_345_2,Please say both words aloud. Which one would you say?,40,comp_348_3,definitely silverware-athon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_89_2,Please say both words aloud. Which one would you say?,23,comp_92_3,definitely hero-alicious,0,vowel
sr4,A3S7JKTYDFADOJ,survey1,q_313_2,Please say both words aloud. Which one would you say?,32,comp_313_3,definitely penicillin-thon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_69_2,Please say both words aloud. Which one would you say?,30,comp_72_3,definitely office-alicious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_233_2,Please say both words aloud. Which one would you say?,80,comp_235_3,probably balloon-athon,1,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_213_2,Please say both words aloud. Which one would you say?,26,comp_213_3,definitely typhoon-thon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_129_2,Please say both words aloud. Which one would you say?,92,comp_132_3,definitely ceramic-alicious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_7_2,Are you a native speaker of English?,1,comp_7_3,Yes,1,
sr4,A3S7JKTYDFADOJ,survey1,q_29_2,Please say both words aloud. Which one would you say?,29,comp_32_3,definitely cayenne-alicious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_9_2,Please say both words aloud. Which one would you say?,18,comp_11_3,probably corvette-alicious,2,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_305_2,Please say both words aloud. Which one would you say?,97,comp_305_3,definitely orthodonist-thon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_253_2,Please say both words aloud. Which one would you say?,94,comp_256_3,definitely secret-athon,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_173_2,Please say both words aloud. Which one would you say?,76,comp_173_3,definitely antidote-licious,0,consonant
sr4,A3S7JKTYDFADOJ,survey1,q_385_2,Please say both words aloud. Which one would you say?,59,comp_388_3,definitely spaghetti-athon,0,vowel
sr4,A3S7JKTYDFADOJ,survey1,q_-1_-1,,-1,comp_-1_-1,,-1,
sr5,A7SLNC6GEDU9P,survey1,q_381_2,Please say both words aloud. Which one would you say?,77,comp_383_3,probably placebo-athon,2,vowel
sr5,A7SLNC6GEDU9P,survey1,q_113_2,Please say both words aloud. Which one would you say?,22,comp_114_3,probably orthodonist-licious,2,consonant
sr5,A7SLNC6GEDU9P,survey1,q_369_2,Please say both words aloud. Which one would you say?,9,comp_370_3,probably antenna-thon,2,schwa
sr5,A7SLNC6GEDU9P,survey1,q_133_2,Please say both words aloud. Which one would you say?,88,comp_134_3,probably detective-licious,1,consonant
sr5,A7SLNC6GEDU9P,survey1,q_389_2,Please say both words aloud. Which one would you say?,78,comp_391_3,probably miami-athon,2,vowel
sr5,A7SLNC6GEDU9P,survey1,q_53_2,Please say both words aloud. Which one would you say?,67,comp_53_3,definitely marine-licious,3,consonant
sr5,A7SLNC6GEDU9P,survey1,q_73_2,Please say both words aloud. Which one would you say?,83,comp_76_3,definitely patrick-alicious,3,consonant
sr5,A7SLNC6GEDU9P,survey1,q_201_2,Please say both words aloud. Which one would you say?,48,comp_203_3,probably corvette-athon,1,consonant
sr5,A7SLNC6GEDU9P,survey1,q_197_2,Please say both words aloud. Which one would you say?,52,comp_198_3,probably miami-licious,2,vowel
sr5,A7SLNC6GEDU9P,survey1,q_13_2,Please say both words aloud. Which one would you say?,38,comp_15_3,probably stampede-alicious,1,consonant
sr5,A7SLNC6GEDU9P,survey1,q_49_2,Please say both words aloud. Which one would you say?,34,comp_50_3,probably cologne-licious,1,consonant
sr5,A7SLNC6GEDU9P,survey1,q_221_2,Please say both words aloud. Which one would you say?,59,comp_221_3,definitely cayenne-thon,3,consonant
sr5,A7SLNC6GEDU9P,survey1,q_241_2,Please say both words aloud. Which one would you say?,35,comp_243_3,probably cologne-athon,2,consonant
sr5,A7SLNC6GEDU9P,survey1,q_45_2,Please say both words aloud. Which one would you say?,36,comp_47_3,probably japan-alicious,1,consonant
sr5,A7SLNC6GEDU9P,survey1,q_365_2,Please say both words aloud. Which one would you say?,66,comp_368_3,definitely antidote-athon,0,consonant
sr5,A7SLNC6GEDU9P,survey1,q_-1_-1,this was fun ,-1,comp_-1_-1,this was fun ,-1,
sr5,A7SLNC6GEDU9P,survey1,q_337_2,Please say both words aloud. Which one would you say?,74,comp_338_3,probably opinion-thon,1,consonant
sr5,A7SLNC6GEDU9P,survey1,q_361_2,Please say both words aloud. Which one would you say?,19,comp_363_3,probably nicotine-athon,2,consonant
sr5,A7SLNC6GEDU9P,survey1,q_185_2,Please say both words aloud. Which one would you say?,45,comp_187_3,probably korea-alicious,2,schwa
sr5,A7SLNC6GEDU9P,survey1,q_33_2,Please say both words aloud. Which one would you say?,49,comp_35_3,probably estate-alicious,1,consonant
sr5,A7SLNC6GEDU9P,survey1,q_377_2,Please say both words aloud. Which one would you say?,16,comp_380_3,definitely korea-athon,0,schwa
sr5,A7SLNC6GEDU9P,survey1,q_317_2,Please say both words aloud. Which one would you say?,85,comp_320_3,definitely coliseum-athon,3,consonant
sr5,A7SLNC6GEDU9P,survey1,q_209_2,Please say both words aloud. Which one would you say?,40,comp_211_3,probably berlin-athon,2,consonant
sr5,A7SLNC6GEDU9P,survey1,q_249_2,Please say both words aloud. Which one would you say?,2,comp_249_3,definitely decade-thon,0,consonant
sr5,A7SLNC6GEDU9P,survey1,q_193_2,Please say both words aloud. Which one would you say?,61,comp_195_3,probably spaghetti-alicious,2,vowel
sr5,A7SLNC6GEDU9P,survey1,q_97_2,Please say both words aloud. Which one would you say?,93,comp_97_3,definitely cuba-licious,0,schwa
sr5,A7SLNC6GEDU9P,survey1,q_237_2,Please say both words aloud. Which one would you say?,73,comp_240_3,definitely japan-athon,0,consonant
sr5,A7SLNC6GEDU9P,survey1,q_93_2,Please say both words aloud. Which one would you say?,28,comp_94_3,probably china-licious,2,schwa
sr5,A7SLNC6GEDU9P,survey1,q_329_2,Please say both words aloud. Which one would you say?,39,comp_330_3,probably commandment-thon,2,consonant
sr5,A7SLNC6GEDU9P,survey1,q_261_2,Please say both words aloud. Which one would you say?,37,comp_263_3,probably office-athon,2,consonant
sr5,A7SLNC6GEDU9P,survey1,q_341_2,Please say both words aloud. Which one would you say?,11,comp_342_3,probably asylum-thon,1,consonant
sr5,A7SLNC6GEDU9P,survey1,q_269_2,Please say both words aloud. Which one would you say?,96,comp_271_3,probably omelet-athon,2,consonant
sr5,A7SLNC6GEDU9P,survey1,q_273_2,Please say both words aloud. Which one would you say?,75,comp_276_3,definitely chili-athon,0,vowel
sr5,A7SLNC6GEDU9P,survey1,q_277_2,Please say both words aloud. Which one would you say?,43,comp_279_3,probably mayo-athon,2,vowel
sr5,A7SLNC6GEDU9P,survey1,q_105_2,Please say both words aloud. Which one would you say?,84,comp_106_3,probably anesthetic-licious,1,consonant
sr5,A7SLNC6GEDU9P,survey1,q_145_2,Please say both words aloud. Which one would you say?,55,comp_146_3,probably opinion-licious,2,consonant
sr5,A7SLNC6GEDU9P,survey1,q_165_2,Please say both words aloud. Which one would you say?,41,comp_166_3,probably valentine-licious,2,consonant
sr5,A7SLNC6GEDU9P,survey1,q_257_2,Please say both words aloud. Which one would you say?,53,comp_259_3,probably magic-athon,1,consonant
sr5,A7SLNC6GEDU9P,survey1,q_217_2,Please say both words aloud. Which one would you say?,44,comp_218_3,probably champagne-thon,1,consonant
sr5,A7SLNC6GEDU9P,survey1,q_309_2,Please say both words aloud. Which one would you say?,60,comp_310_3,probably meditation-thon,1,consonant
sr5,A7SLNC6GEDU9P,survey1,q_177_2,Please say both words aloud. Which one would you say?,76,comp_178_3,probably antenna-licious,1,schwa
sr5,A7SLNC6GEDU9P,survey1,q_169_2,Please say both words aloud. Which one would you say?,25,comp_169_3,definitely nicotine-licious,0,consonant
sr5,A7SLNC6GEDU9P,survey1,q_25_2,Please say both words aloud. Which one would you say?,20,comp_26_3,probably champagne-licious,2,consonant
sr5,A7SLNC6GEDU9P,survey1,q_301_2,Please say both words aloud. Which one would you say?,12,comp_304_3,definitely affidavit-athon,0,consonant
sr5,A7SLNC6GEDU9P,survey1,q_161_2,Please say both words aloud. Which one would you say?,7,comp_162_3,probably hurricane-licious,1,consonant
sr5,A7SLNC6GEDU9P,survey1,q_65_2,Please say both words aloud. Which one would you say?,91,comp_68_3,definitely magic-alicious,3,consonant
sr5,A7SLNC6GEDU9P,survey1,q_321_2,Please say both words aloud. Which one would you say?,95,comp_324_3,definitely ceramic-athon,0,consonant
sr5,A7SLNC6GEDU9P,survey1,q_357_2,Please say both words aloud. Which one would you say?,68,comp_360_3,definitely valentine-athon,0,consonant
sr5,A7SLNC6GEDU9P,survey1,q_353_2,Please say both words aloud. Which one would you say?,10,comp_355_3,probably hurricane-athon,1,consonant
sr5,A7SLNC6GEDU9P,survey1,q_125_2,Please say both words aloud. Which one would you say?,63,comp_125_3,definitely coliseum-licious,3,consonant
sr5,A7SLNC6GEDU9P,survey1,q_77_2,Please say both words aloud. Which one would you say?,18,comp_78_3,probably omelet-licious,1,consonant
sr5,A7SLNC6GEDU9P,survey1,q_289_2,Please say both words aloud. Which one would you say?,33,comp_290_3,probably cuba-thon,2,schwa
